Student_ID,Major_Category,Pre_GPA,GenAI_Hours,Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,AI_Usage,Study_AI_Ratio
126443,Humanities,2.83,1,24.08,3.34,69.28,4.0,Medium,0.51,Light,24.08
126920,Arts,2.68,17,13.67,3.19,48.3,5.0,High,0.51,Heavy,0.8
127495,STEM,3.09,4,13.53,3.60,71.96,6.0,Medium,0.51,Light,3.38
127943,Business,3.46,10,5.98,3.97,68.9,3.0,Low,0.51,Moderate,0.6
128140,STEM,2.70,5,15.22,3.21,72.32,2.0,Medium,0.51,Light,3.04
128155,Humanities,2.58,5,16.87,3.09,80.49,3.0,Medium,0.51,Light,3.37
128194,STEM,3.30,22,7.35,3.81,94.39,7.0,High,0.51,Heavy,0.33
128245,Medical,2.73,4,15.78,3.24,90.03,3.0,Low,0.51,Light,3.95
128460,Humanities,2.91,0,14.56,3.42,69.59,5.0,Low,0.51,Light,
128721,STEM,3.43,17,15.74,3.94,85.84,6.0,High,0.51,Heavy,0.93
128778,STEM,3.03,0,19.39,3.54,60.99,8.0,Low,0.51,Light,
128780,Arts,3.48,4,9.82,3.99,80.64,3.0,Medium,0.51,Light,2.46
129774,Humanities,2.89,0,21.66,3.40,60.22,2.0,Low,0.51,Light,
129852,Humanities,2.64,2,17.77,3.15,69.21,3.0,High,0.51,Light,8.89
129860,Humanities,3.47,4,13.6,3.98,95.37,1.0,High,0.51,Light,3.4
129870,STEM,3.22,26,9.1,3.73,80.43,6.0,High,0.51,Heavy,0.35
129895,STEM,3.30,7,10.4,3.81,90.01,3.0,Medium,0.51,Moderate,1.49
130190,Business,2.80,10,12.56,3.31,65.36,3.0,Low,0.51,Moderate,1.26
130410,Business,2.66,4,11.8,3.17,73.44,6.0,Medium,0.51,Light,2.95
130491,STEM,2.96,7,9.26,3.47,74.79,2.0,High,0.51,Moderate,1.32
130918,Humanities,2.30,4,4.22,2.81,54.45,5.0,High,0.51,Light,1.06
131082,Business,3.09,16,15.63,3.60,61.74,5.0,High,0.51,Heavy,0.98
131163,Medical,2.95,23,26.78,3.46,71.5,4.0,High,0.51,Heavy,1.16
131327,Humanities,2.40,0,16.15,2.91,79.1,1.0,High,0.51,Light,
131347,STEM,2.97,4,19.24,3.48,82.35,5.0,High,0.51,Light,4.81
131848,Business,3.49,2,7.59,4.00,85.33,3.0,Medium,0.51,Light,3.8
132099,Humanities,2.92,3,13.54,3.43,85.94,5.0,Medium,0.51,Light,4.51
132299,STEM,3.42,3,20.21,3.93,81.96,7.0,Low,0.51,Light,6.74
132304,Business,2.54,14,14.04,3.05,79.12,6.0,Medium,0.51,Heavy,1.0
132349,Business,3.47,0,13.25,3.98,72.27,4.0,Low,0.51,Light,
132446,STEM,2.92,15,7.44,3.43,89.93,5.0,High,0.51,Heavy,0.5
132650,STEM,2.21,7,10.17,2.72,79.69,4.0,Medium,0.51,Moderate,1.45
132656,Medical,2.82,8,10.18,3.33,97.07,6.0,High,0.51,Moderate,1.27
132722,Humanities,3.49,7,17.05,4.00,74.99,3.0,Medium,0.51,Moderate,2.44
132986,Business,3.33,10,17.38,3.84,88.4,1.0,Medium,0.51,Moderate,1.74
133582,Business,3.30,9,17.53,3.81,76.78,3.0,Low,0.51,Moderate,1.95
133583,Business,3.02,0,15.82,3.53,84.65,3.0,Medium,0.51,Light,
133643,STEM,3.05,4,14.18,3.56,71.72,3.0,Medium,0.51,Light,3.55
134297,Business,2.84,7,13.27,3.35,72.07,2.0,Medium,0.51,Moderate,1.9
134433,Medical,3.25,11,10.21,3.76,70.51,3.0,Medium,0.51,Moderate,0.93
134503,Business,2.71,16,13.46,3.22,69.64,2.0,High,0.51,Heavy,0.84
134643,Business,3.45,6,13.86,3.96,92.51,6.0,Medium,0.51,Light,2.31
134668,Business,3.48,0,12.99,3.99,92.43,5.0,Medium,0.51,Light,
134709,Humanities,2.54,2,7.38,3.05,60.36,4.0,Medium,0.51,Light,3.69
135052,Medical,3.09,1,9.98,3.60,79.25,6.0,High,0.51,Light,9.98
135754,Arts,3.46,36,12.6,3.97,66.49,4.0,High,0.51,Heavy,0.35
135958,Business,2.23,22,17.78,2.74,87.78,1.0,Medium,0.51,Heavy,0.81
136475,STEM,3.29,8,17.26,3.80,99.94,2.0,High,0.51,Moderate,2.16
136744,Humanities,2.43,2,10.04,2.94,93.21,3.0,Low,0.51,Light,5.02
137207,Business,2.90,3,18.74,3.41,57.02,1.0,Medium,0.51,Light,6.25
138109,STEM,3.49,18,14.32,4.00,79.57,6.0,Medium,0.51,Heavy,0.8
138132,STEM,2.86,11,7.62,3.37,85.31,1.0,Low,0.51,Moderate,0.69
138562,Humanities,2.76,0,21.75,3.27,83.96,3.0,Medium,0.51,Light,
138563,Medical,3.35,3,8.19,3.86,99.79,3.0,Low,0.51,Light,2.73
138705,Business,3.33,8,10.41,3.84,72.41,7.0,Medium,0.51,Moderate,1.3
138740,Business,2.38,13,13.63,2.89,80.09,9.0,High,0.51,Heavy,1.05
139542,STEM,2.72,2,9.04,3.23,54.13,9.0,Medium,0.51,Light,4.52
139813,Business,2.37,21,17.82,2.88,78.0,1.0,Medium,0.51,Heavy,0.85
139955,Humanities,2.36,4,15.8,2.87,58.61,4.0,High,0.51,Light,3.95
140247,Humanities,2.81,5,19.91,3.32,61.13,3.0,Medium,0.51,Light,3.98
140283,Business,3.30,2,21.33,3.81,99.93,3.0,Medium,0.51,Light,10.67
140758,STEM,3.00,4,18.05,3.51,98.56,2.0,Low,0.51,Light,4.51
140774,STEM,2.77,19,15.2,3.28,78.25,6.0,High,0.51,Heavy,0.8
140816,Humanities,2.61,6,7.33,3.12,65.45,4.0,Medium,0.51,Light,1.22
140956,STEM,3.49,3,19.27,4.00,79.46,6.0,Low,0.51,Light,6.42
141017,Arts,3.09,8,20.27,3.60,86.31,1.0,Medium,0.51,Moderate,2.53
141025,Medical,3.45,3,14.86,3.96,100.0,3.0,Medium,0.51,Light,4.95
141086,Business,3.14,2,12.81,3.65,78.96,6.0,Medium,0.51,Light,6.41
141135,Medical,2.88,5,19.61,3.39,67.39,6.0,Low,0.51,Light,3.92
141352,Arts,2.75,0,19.65,3.26,100.0,3.0,Low,0.51,Light,
141402,Business,3.45,2,17.68,3.96,56.79,5.0,Low,0.51,Light,8.84
141629,Business,2.74,8,11.34,3.25,54.04,6.0,Medium,0.51,Moderate,1.42
141750,Humanities,2.89,0,18.0,3.40,68.68,1.0,High,0.51,Light,
141915,STEM,3.49,18,8.97,4.00,93.57,10.0,High,0.51,Heavy,0.5
141938,STEM,2.90,13,6.13,3.41,84.87,7.0,Medium,0.51,Heavy,0.47
142040,STEM,3.35,12,5.09,3.86,89.99,6.0,Low,0.51,Moderate,0.42
142521,Arts,3.30,2,14.12,3.81,75.38,10.0,Medium,0.51,Light,7.06
142642,Humanities,2.71,0,13.49,3.22,84.5,2.0,Low,0.51,Light,
142799,Humanities,2.10,4,14.0,2.61,100.0,5.0,Medium,0.51,Light,3.5
142804,STEM,3.20,4,21.6,3.71,98.88,7.0,High,0.51,Light,5.4
142889,STEM,3.19,5,16.92,3.70,78.44,3.0,Medium,0.51,Light,3.38
142947,STEM,3.34,0,18.04,3.85,86.8,5.0,Medium,0.51,Light,
143121,STEM,3.01,16,7.39,3.52,82.43,4.0,High,0.51,Heavy,0.46
143533,STEM,2.22,3,17.35,2.73,85.22,1.0,Low,0.51,Light,5.78
143722,STEM,2.06,8,10.79,2.57,80.97,3.0,High,0.51,Moderate,1.35
144068,STEM,2.59,1,1.91,3.10,54.61,3.0,Medium,0.51,Light,1.91
144168,STEM,2.38,40,6.77,2.89,87.49,10.0,High,0.51,Heavy,0.17
144230,Medical,3.46,3,17.27,3.97,61.83,2.0,High,0.51,Light,5.76
144558,STEM,2.53,13,11.11,3.04,70.75,4.0,High,0.51,Heavy,0.85
144671,Humanities,3.33,7,13.7,3.84,75.62,3.0,Medium,0.51,Moderate,1.96
144777,Humanities,3.42,0,15.91,3.93,57.35,6.0,Low,0.51,Light,
144792,Business,3.32,12,12.69,3.83,77.56,7.0,Medium,0.51,Moderate,1.06
144910,STEM,2.82,1,13.04,3.33,86.16,6.0,Low,0.51,Light,13.04
144967,Humanities,2.55,22,6.9,3.06,72.34,4.0,High,0.51,Heavy,0.31
145024,STEM,3.49,2,7.99,4.00,90.64,3.0,Low,0.51,Light,4.0
145063,STEM,2.38,11,17.15,2.89,76.93,2.0,Medium,0.51,Moderate,1.56
145882,STEM,2.26,14,8.61,2.77,85.48,3.0,High,0.51,Heavy,0.62
146348,Business,3.17,0,26.98,3.68,95.13,4.0,Low,0.51,Light,
146541,STEM,3.42,11,22.39,3.93,73.43,4.0,Medium,0.51,Moderate,2.04
146709,STEM,2.90,40,1.0,3.41,71.88,9.0,High,0.51,Heavy,0.03
146832,Business,3.36,12,17.35,3.87,91.54,4.0,Low,0.51,Moderate,1.45
146973,STEM,3.11,2,6.52,3.62,63.24,7.0,Low,0.51,Light,3.26
146990,STEM,2.68,24,9.48,3.19,60.05,4.0,Medium,0.51,Heavy,0.4
147576,STEM,2.61,0,10.12,3.12,80.61,3.0,Medium,0.51,Light,
148088,STEM,2.93,4,15.64,3.44,85.35,3.0,Low,0.51,Light,3.91
148616,STEM,3.12,4,14.1,3.63,78.73,4.0,Low,0.51,Light,3.53
148620,Medical,2.89,7,12.41,3.40,70.42,2.0,Low,0.51,Moderate,1.77
148639,Medical,2.70,7,6.99,3.21,76.82,3.0,Low,0.51,Moderate,1.0
149125,STEM,2.13,18,17.94,2.64,57.97,6.0,High,0.51,Heavy,1.0
149214,Arts,3.21,9,21.28,3.72,66.74,5.0,High,0.51,Moderate,2.36
149597,Humanities,3.38,5,17.96,3.89,68.36,2.0,Medium,0.51,Light,3.59
149962,STEM,3.39,6,10.96,3.90,92.77,7.0,High,0.51,Light,1.83
100403,Business,2.36,24,7.1,2.86,45.37,6.0,Medium,0.50,Heavy,0.3
100793,Business,2.97,10,9.6,3.47,78.38,4.0,Medium,0.50,Moderate,0.96
100863,Business,3.41,2,20.92,3.91,74.45,4.0,Low,0.50,Light,10.46
101287,STEM,2.24,12,14.76,2.74,95.41,8.0,High,0.50,Moderate,1.23
101483,Business,3.16,11,13.88,3.66,84.87,7.0,Medium,0.50,Moderate,1.26
101520,Medical,2.28,4,13.08,2.78,74.31,6.0,Medium,0.50,Light,3.27
101525,Humanities,3.37,7,9.24,3.87,100.0,2.0,Medium,0.50,Moderate,1.32
101669,STEM,2.47,36,14.46,2.97,67.02,5.0,High,0.50,Heavy,0.4
101726,STEM,2.97,6,18.93,3.47,86.78,2.0,High,0.50,Light,3.16
102521,Business,2.82,4,21.28,3.32,99.48,4.0,Medium,0.50,Light,5.32
102595,STEM,2.11,23,2.47,2.61,77.81,5.0,High,0.50,Heavy,0.11
102658,Arts,2.02,2,3.01,2.52,80.27,5.0,Medium,0.50,Light,1.51
103067,STEM,3.38,25,11.86,3.88,71.56,2.0,High,0.50,Heavy,0.47
103338,Arts,3.09,1,19.73,3.59,65.46,2.0,Medium,0.50,Light,19.73
103356,STEM,2.80,7,13.2,3.30,94.2,3.0,High,0.50,Moderate,1.89
103404,Humanities,2.99,10,12.64,3.49,74.73,5.0,Medium,0.50,Moderate,1.26
103518,Humanities,2.47,7,15.25,2.97,89.26,4.0,Low,0.50,Moderate,2.18
103802,Medical,2.50,7,17.55,3.00,62.46,2.0,Low,0.50,Moderate,2.51
104063,Arts,3.20,10,11.73,3.70,79.34,4.0,Medium,0.50,Moderate,1.17
104296,STEM,3.50,8,18.93,4.00,81.97,4.0,Medium,0.50,Moderate,2.37
104316,STEM,2.57,1,18.89,3.07,79.58,5.0,Low,0.50,Light,18.89
104667,STEM,3.46,8,13.76,3.96,60.28,1.0,Medium,0.50,Moderate,1.72
104835,Business,2.56,31,10.59,3.06,67.87,9.0,High,0.50,Heavy,0.34
105869,Arts,2.72,4,19.01,3.22,69.4,4.0,Medium,0.50,Light,4.75
105998,Arts,3.42,2,6.61,3.92,89.12,5.0,Medium,0.50,Light,3.31
106043,Humanities,3.50,1,21.08,4.00,100.0,1.0,High,0.50,Light,21.08
106233,Business,3.39,0,16.9,3.89,100.0,4.0,Medium,0.50,Light,
106527,STEM,2.53,21,18.85,3.03,71.42,7.0,High,0.50,Heavy,0.9
106747,Business,2.97,11,14.08,3.47,87.69,6.0,Medium,0.50,Moderate,1.28
106846,STEM,3.27,2,23.34,3.77,100.0,3.0,Medium,0.50,Light,11.67
106884,Humanities,3.08,6,7.86,3.58,56.85,5.0,High,0.50,Light,1.31
106992,STEM,3.50,7,20.21,4.00,78.09,1.0,Low,0.50,Moderate,2.89
107306,Medical,2.75,1,18.51,3.25,75.58,3.0,Medium,0.50,Light,18.51
107550,Business,3.16,11,22.94,3.66,76.4,5.0,Medium,0.50,Moderate,2.09
107592,Arts,2.37,10,22.35,2.87,77.16,3.0,Medium,0.50,Moderate,2.24
107651,STEM,3.50,10,22.64,4.00,76.45,2.0,Medium,0.50,Moderate,2.26
107877,Business,2.75,12,13.43,3.25,71.41,7.0,Low,0.50,Moderate,1.12
107976,STEM,2.90,6,20.31,3.40,69.98,4.0,Medium,0.50,Light,3.39
108248,Business,3.05,10,19.74,3.55,85.39,4.0,Low,0.50,Moderate,1.97
108272,STEM,3.50,4,12.85,4.00,99.64,6.0,Low,0.50,Light,3.21
108685,Humanities,3.14,4,14.28,3.64,66.66,5.0,Low,0.50,Light,3.57
108826,Humanities,3.11,8,15.27,3.61,73.13,6.0,Medium,0.50,Moderate,1.91
108944,Medical,3.07,10,1.0,3.57,69.71,6.0,Medium,0.50,Moderate,0.1
109105,STEM,2.29,5,15.9,2.79,63.31,1.0,High,0.50,Light,3.18
109206,STEM,2.17,0,16.73,2.67,100.0,4.0,Low,0.50,Light,
109208,Business,3.43,14,12.13,3.93,67.07,7.0,Medium,0.50,Heavy,0.87
109229,Humanities,3.43,34,13.25,3.93,52.37,6.0,High,0.50,Heavy,0.39
109240,Business,3.50,16,6.58,4.00,61.31,8.0,Medium,0.50,Heavy,0.41
109667,STEM,2.14,5,14.56,2.64,100.0,2.0,Medium,0.50,Light,2.91
109926,STEM,2.92,10,10.3,3.42,68.93,4.0,Medium,0.50,Moderate,1.03
109933,STEM,3.18,28,12.9,3.68,62.16,3.0,High,0.50,Heavy,0.46
110072,Arts,2.99,8,17.3,3.49,40.56,4.0,Medium,0.50,Moderate,2.16
110450,Medical,3.06,14,17.69,3.56,83.35,4.0,High,0.50,Heavy,1.26
110693,Medical,3.09,0,22.22,3.59,98.02,4.0,Medium,0.50,Light,
110738,Humanities,2.27,6,20.91,2.77,66.84,5.0,Medium,0.50,Light,3.49
110803,STEM,2.20,11,13.09,2.70,78.94,3.0,Medium,0.50,Moderate,1.19
111198,Humanities,2.13,6,18.98,2.63,76.88,4.0,High,0.50,Light,3.16
111311,STEM,2.21,3,26.31,2.71,78.91,1.0,Low,0.50,Light,8.77
111433,Medical,2.94,5,20.86,3.44,92.33,1.0,High,0.50,Light,4.17
111492,STEM,3.35,4,17.14,3.85,96.19,1.0,Low,0.50,Light,4.29
111578,Medical,3.41,5,20.74,3.91,73.38,5.0,Medium,0.50,Light,4.15
111737,Business,3.36,2,21.03,3.86,100.0,3.0,Low,0.50,Light,10.52
112209,Humanities,3.49,7,16.99,3.99,62.49,2.0,Medium,0.50,Moderate,2.43
112238,Medical,2.92,9,7.46,3.42,74.13,4.0,Medium,0.50,Moderate,0.83
112477,STEM,3.31,16,16.54,3.81,93.0,3.0,Medium,0.50,Heavy,1.03
112492,STEM,3.26,0,11.37,3.76,77.58,6.0,Low,0.50,Light,
112735,STEM,2.55,11,12.32,3.05,73.16,8.0,Low,0.50,Moderate,1.12
112814,STEM,2.79,17,10.65,3.29,90.27,3.0,Medium,0.50,Heavy,0.63
113212,STEM,3.50,0,16.01,4.00,99.34,1.0,Low,0.50,Light,
113276,Humanities,3.17,17,18.78,3.67,84.5,1.0,Medium,0.50,Heavy,1.1
113461,Medical,2.06,2,15.22,2.56,65.31,1.0,Medium,0.50,Light,7.61
113732,Humanities,2.92,7,15.62,3.42,90.15,3.0,Medium,0.50,Moderate,2.23
113962,Business,3.50,4,14.08,4.00,75.44,6.0,Medium,0.50,Light,3.52
114009,Business,2.74,20,16.93,3.24,77.1,3.0,High,0.50,Heavy,0.85
114033,Medical,2.43,6,20.7,2.93,89.21,5.0,Medium,0.50,Light,3.45
114037,STEM,3.50,7,1.0,4.00,87.88,4.0,High,0.50,Moderate,0.14
114070,STEM,3.06,4,12.86,3.56,100.0,2.0,Low,0.50,Light,3.22
114343,STEM,2.74,3,17.89,3.24,95.47,5.0,Medium,0.50,Light,5.96
114414,STEM,3.10,9,6.39,3.60,70.92,6.0,Medium,0.50,Moderate,0.71
114460,Arts,2.78,2,19.76,3.28,75.6,3.0,Low,0.50,Light,9.88
114504,Business,3.16,8,8.94,3.66,72.06,5.0,Medium,0.50,Moderate,1.12
114557,Humanities,2.66,8,22.77,3.16,89.06,1.0,Low,0.50,Moderate,2.85
114650,Business,2.96,8,13.97,3.46,60.76,5.0,Low,0.50,Moderate,1.75
114690,Humanities,3.28,7,19.25,3.78,100.0,5.0,Low,0.50,Moderate,2.75
114695,STEM,3.30,16,7.34,3.80,65.36,5.0,High,0.50,Heavy,0.46
114804,STEM,2.80,22,2.25,3.30,71.93,6.0,High,0.50,Heavy,0.1
114868,Humanities,3.33,4,15.34,3.83,71.54,2.0,Low,0.50,Light,3.84
114999,Business,2.96,5,3.82,3.46,69.14,4.0,Medium,0.50,Light,0.76
116013,Humanities,2.88,8,11.25,3.38,74.13,7.0,High,0.50,Moderate,1.41
116453,STEM,3.47,1,14.16,3.97,93.57,2.0,Medium,0.50,Light,14.16
116629,Business,2.38,8,8.79,2.88,78.49,2.0,Medium,0.50,Moderate,1.1
116793,Medical,2.93,2,14.58,3.43,94.89,3.0,Low,0.50,Light,7.29
116897,STEM,2.22,5,9.0,2.72,67.35,2.0,High,0.50,Light,1.8
116934,STEM,3.43,19,7.3,3.93,66.34,3.0,High,0.50,Heavy,0.38
117547,Arts,2.88,4,16.86,3.38,97.2,4.0,High,0.50,Light,4.22
117786,STEM,2.25,2,11.11,2.75,100.0,2.0,Low,0.50,Light,5.56
117855,STEM,2.80,29,14.2,3.30,95.4,3.0,High,0.50,Heavy,0.49
117871,STEM,2.91,2,16.69,3.41,100.0,2.0,Low,0.50,Light,8.35
117902,Humanities,2.40,14,17.59,2.90,98.03,3.0,Medium,0.50,Heavy,1.26
118131,Humanities,3.27,3,15.8,3.77,83.18,2.0,Medium,0.50,Light,5.27
118197,Arts,3.46,0,25.92,3.96,70.24,3.0,Low,0.50,Light,
118485,Business,3.07,12,16.14,3.57,83.23,3.0,Medium,0.50,Moderate,1.35
118789,Medical,3.09,8,8.1,3.59,70.06,5.0,Medium,0.50,Moderate,1.01
119130,STEM,3.38,3,7.91,3.88,72.86,1.0,Medium,0.50,Light,2.64
119132,Business,2.72,3,16.02,3.22,83.47,4.0,Medium,0.50,Light,5.34
119209,Humanities,1.95,5,15.73,2.45,87.04,5.0,High,0.50,Light,3.15
119440,Medical,3.19,0,19.57,3.69,67.48,2.0,High,0.50,Light,
119900,Humanities,3.48,14,22.7,3.98,89.87,4.0,Medium,0.50,Heavy,1.62
119906,Humanities,3.30,0,24.64,3.80,90.84,2.0,Low,0.50,Light,
120129,STEM,3.50,38,1.0,4.00,84.57,6.0,High,0.50,Heavy,0.03
120312,STEM,2.82,3,11.27,3.32,97.24,5.0,Low,0.50,Light,3.76
120760,Business,3.30,9,4.02,3.80,99.24,2.0,Medium,0.50,Moderate,0.45
120830,Medical,2.61,7,19.53,3.11,88.44,2.0,Medium,0.50,Moderate,2.79
120968,Humanities,3.06,2,17.57,3.56,85.19,8.0,Medium,0.50,Light,8.79
121136,STEM,3.02,3,12.64,3.52,100.0,4.0,Medium,0.50,Light,4.21
121178,Business,3.35,5,15.3,3.85,61.24,2.0,Medium,0.50,Light,3.06
121605,STEM,3.23,14,9.17,3.73,85.29,5.0,Low,0.50,Heavy,0.66
121647,Arts,3.49,13,4.17,3.99,54.8,4.0,Medium,0.50,Heavy,0.32
121862,Business,3.42,2,18.87,3.92,93.47,5.0,High,0.50,Light,9.44
121867,Business,3.44,2,19.12,3.94,91.08,1.0,Medium,0.50,Light,9.56
122054,Medical,2.94,13,13.28,3.44,93.89,7.0,High,0.50,Heavy,1.02
122365,Business,3.12,17,12.47,3.62,84.4,6.0,High,0.50,Heavy,0.73
122779,Arts,3.50,4,19.31,4.00,88.05,1.0,Medium,0.50,Light,4.83
123012,Business,3.30,1,16.24,3.80,68.32,1.0,Low,0.50,Light,16.24
123088,Humanities,2.34,3,15.59,2.84,81.55,2.0,High,0.50,Light,5.2
123349,Humanities,3.37,22,9.29,3.87,91.62,7.0,High,0.50,Heavy,0.42
123792,Humanities,2.81,1,14.53,3.31,51.46,2.0,Low,0.50,Light,14.53
124269,STEM,2.39,14,14.95,2.89,97.21,4.0,Medium,0.50,Heavy,1.07
124292,STEM,2.56,2,7.6,3.06,58.99,3.0,High,0.50,Light,3.8
124318,STEM,2.50,2,14.71,3.00,75.69,3.0,Medium,0.50,Light,7.36
124458,Humanities,2.98,6,13.14,3.48,87.17,4.0,Medium,0.50,Light,2.19
124460,Business,2.59,8,9.67,3.09,79.15,5.0,Medium,0.50,Moderate,1.21
124519,Arts,3.33,5,12.97,3.83,66.86,8.0,High,0.50,Light,2.59
125156,Medical,3.50,0,19.29,4.00,100.0,6.0,Medium,0.50,Light,
125345,STEM,3.01,4,12.25,3.51,82.16,1.0,High,0.50,Light,3.06
125360,STEM,2.26,29,11.93,2.76,74.52,6.0,High,0.50,Heavy,0.41
125394,Medical,3.01,8,11.73,3.51,67.59,4.0,Medium,0.50,Moderate,1.47
125945,Business,3.25,10,19.41,3.75,71.55,7.0,Medium,0.50,Moderate,1.94
125997,Medical,2.00,0,13.17,2.50,74.12,4.0,Low,0.50,Light,
126147,STEM,3.30,7,13.77,3.80,100.0,4.0,Low,0.50,Moderate,1.97
126172,STEM,3.34,31,14.68,3.84,53.91,8.0,High,0.50,Heavy,0.47
126573,Arts,3.46,2,3.86,3.96,91.5,1.0,Low,0.50,Light,1.93
126696,STEM,3.23,12,17.61,3.73,73.03,7.0,Medium,0.50,Moderate,1.47
126842,STEM,3.12,22,20.42,3.62,71.81,4.0,Medium,0.50,Heavy,0.93
126953,Business,2.58,10,15.9,3.08,80.62,5.0,High,0.50,Moderate,1.59
127196,Humanities,1.92,9,19.36,2.42,62.74,4.0,Medium,0.50,Moderate,2.15
127222,Humanities,2.70,9,16.18,3.20,100.0,1.0,High,0.50,Moderate,1.8
127277,Humanities,2.96,14,21.32,3.46,82.58,5.0,Medium,0.50,Heavy,1.52
127731,STEM,3.50,1,14.13,4.00,59.8,8.0,Low,0.50,Light,14.13
127874,Medical,2.64,6,9.03,3.14,68.65,3.0,Medium,0.50,Light,1.51
128083,STEM,3.01,17,15.41,3.51,77.37,4.0,Medium,0.50,Heavy,0.91
128171,Humanities,3.25,3,11.1,3.75,67.2,6.0,Medium,0.50,Light,3.7
128291,Business,2.46,4,17.03,2.96,82.85,1.0,Low,0.50,Light,4.26
128689,Humanities,3.26,0,12.66,3.76,100.0,4.0,Medium,0.50,Light,
128838,Arts,2.32,18,21.49,2.82,64.71,5.0,Medium,0.50,Heavy,1.19
129005,Business,3.39,21,7.14,3.89,57.7,7.0,High,0.50,Heavy,0.34
129268,STEM,2.76,0,15.78,3.26,63.75,4.0,Medium,0.50,Light,
130029,Humanities,2.67,24,14.61,3.17,80.41,1.0,High,0.50,Heavy,0.61
130602,Medical,3.44,0,22.06,3.94,91.46,2.0,Low,0.50,Light,
130650,STEM,3.37,11,17.85,3.87,100.0,2.0,Medium,0.50,Moderate,1.62
130821,STEM,3.10,4,21.15,3.60,74.34,4.0,Low,0.50,Light,5.29
131730,STEM,3.32,3,13.8,3.82,84.08,8.0,Low,0.50,Light,4.6
131977,Humanities,3.42,15,13.23,3.92,91.5,5.0,Low,0.50,Heavy,0.88
132399,STEM,3.32,39,4.69,3.82,88.97,5.0,High,0.50,Heavy,0.12
132628,STEM,3.03,11,13.52,3.53,74.41,9.0,High,0.50,Moderate,1.23
132768,Medical,3.16,13,4.35,3.66,62.77,4.0,Medium,0.50,Heavy,0.33
132818,STEM,3.24,17,20.98,3.74,61.15,1.0,Low,0.50,Heavy,1.23
133073,Humanities,3.41,13,6.66,3.91,97.05,8.0,Low,0.50,Heavy,0.51
133130,Arts,3.28,15,15.92,3.78,98.76,4.0,High,0.50,Heavy,1.06
133475,STEM,3.00,17,6.44,3.50,99.41,3.0,Medium,0.50,Heavy,0.38
133551,STEM,3.23,25,18.64,3.73,65.16,3.0,Medium,0.50,Heavy,0.75
133853,Humanities,3.22,0,10.83,3.72,64.89,7.0,Low,0.50,Light,
134019,Medical,2.21,24,13.21,2.71,67.02,7.0,High,0.50,Heavy,0.55
134020,Arts,3.43,2,9.85,3.93,89.37,1.0,Low,0.50,Light,4.93
134242,Humanities,2.91,7,18.3,3.41,70.13,6.0,Medium,0.50,Moderate,2.61
134354,STEM,3.04,5,20.31,3.54,100.0,3.0,Low,0.50,Light,4.06
134720,Business,2.06,40,20.14,2.56,72.5,10.0,High,0.50,Heavy,0.5
134758,Medical,3.28,12,10.31,3.78,78.68,10.0,Medium,0.50,Moderate,0.86
135016,Arts,2.84,16,12.67,3.34,63.68,1.0,Medium,0.50,Heavy,0.79
135119,Humanities,2.85,21,7.89,3.35,83.25,8.0,High,0.50,Heavy,0.38
135162,Business,2.79,8,14.53,3.29,84.34,5.0,Medium,0.50,Moderate,1.82
135263,Business,1.89,1,12.31,2.39,85.1,2.0,Medium,0.50,Light,12.31
135356,STEM,3.41,12,15.8,3.91,90.97,6.0,Low,0.50,Moderate,1.32
135403,STEM,3.24,3,16.29,3.74,100.0,3.0,Medium,0.50,Light,5.43
136319,STEM,2.28,9,25.42,2.78,90.18,3.0,Medium,0.50,Moderate,2.82
136417,STEM,3.29,7,4.53,3.79,80.09,4.0,Medium,0.50,Moderate,0.65
136598,STEM,3.32,4,13.11,3.82,70.66,5.0,High,0.50,Light,3.28
136605,Business,3.30,22,13.37,3.80,73.71,7.0,Medium,0.50,Heavy,0.61
136640,Arts,3.31,12,11.95,3.81,70.93,3.0,Low,0.50,Moderate,1.0
136993,Medical,3.43,6,7.56,3.93,61.76,9.0,Low,0.50,Light,1.26
137566,Arts,2.96,18,11.41,3.46,99.85,6.0,High,0.50,Heavy,0.63
137714,STEM,3.50,40,1.0,4.00,99.15,6.0,High,0.50,Heavy,0.03
138445,STEM,2.81,9,13.5,3.31,94.69,1.0,Medium,0.50,Moderate,1.5
138460,Business,2.07,1,13.33,2.57,81.01,2.0,Medium,0.50,Light,13.33
138514,Medical,2.77,6,17.1,3.27,73.81,2.0,Medium,0.50,Light,2.85
138933,STEM,2.33,8,10.69,2.83,100.0,4.0,Medium,0.50,Moderate,1.34
139348,Humanities,3.24,34,3.14,3.74,59.98,7.0,High,0.50,Heavy,0.09
139483,STEM,3.14,11,17.93,3.64,100.0,4.0,Medium,0.50,Moderate,1.63
139702,STEM,2.20,12,15.84,2.70,52.31,6.0,High,0.50,Moderate,1.32
139751,Business,2.39,36,10.77,2.89,100.0,3.0,High,0.50,Heavy,0.3
140046,Medical,2.41,2,11.69,2.91,70.8,7.0,Medium,0.50,Light,5.85
140216,Humanities,2.36,5,14.9,2.86,84.28,1.0,Low,0.50,Light,2.98
140271,STEM,3.17,3,11.61,3.67,99.11,1.0,Low,0.50,Light,3.87
140581,Business,3.45,2,18.91,3.95,66.87,1.0,Low,0.50,Light,9.46
